CSPM_0_001,TIMING,INIT,3,23.000000
CSPM_0_001,ANALYSIS,FEMALE_AGE_050-054,0,2019.710,0.0292
CSPM_0_001,ANALYSIS,MALE_AGE_055-059,0,2019.710,0.00188
CSPM_0_001,ANALYSIS,FEMALE_AGE_055-059,0,2019.710,0.0105
CSPM_0_001,ANALYSIS,MALE_AGE_060-064,0,2019.710,0.0005
CSPM_0_001,ANALYSIS,FEMALE_AGE_060-064,0,2019.710,0.00321
CSPM_0_001,ANALYSIS,MALE_AGE_065-069,0,2019.710,0.000139
CSPM_0_001,ANALYSIS,FEMALE_AGE_065-069,0,2019.710,0.00128
CSPM_0_001,ANALYSIS,MALE_AGE_070-074,0,2019.710,4.58e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_070-074,0,2019.710,0.000268
CSPM_0_001,ANALYSIS,MALE_AGE_075-079,0,2019.710,4.54e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_075-079,0,2019.710,9.68e-05
CSPM_0_001,ANALYSIS,MALE_AGE_080-084,0,2019.710,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_080-084,0,2019.710,1.15e-05
CSPM_0_001,ANALYSIS,MALE_AGE_085-089,0,2019.710,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_085-089,0,2019.710,0
CSPM_0_001,ANALYSIS,MALE_AGE_090-094,0,2019.710,0.00062
CSPM_0_001,ANALYSIS,FEMALE_AGE_090-094,0,2019.710,0.000202
CSPM_0_001,ANALYSIS,MALE_AGE_095-099,0,2019.710,0.0102
CSPM_0_001,ANALYSIS,FEMALE_AGE_095-099,0,2019.710,0.00153
CSPM_0_001,ANALYSIS,MALE_AGE_100-104,0,2019.710,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_100-104,0,2019.710,0
CSPM_0_001,ANALYSIS,SCORE,0,2019.710,4.619816
CSPM_0_001,ANALYSIS,FAILED,0,2019.710,0
CSPM_0_001,ANALYSIS,POOR,0,2019.710,2148295
CSPM_0_001,ANALYSIS,INFECTED,2,2019.710,1262458
CSPM_0_001,ANALYSIS,PREVALENCE,2,2019.710,0.063123
CSPM_0_001,ANALYSIS,MALEPREVALENCE,2,2019.710,0.060196
CSPM_0_001,ANALYSIS,FEMALEPREVALENCE,2,2019.710,0.066084
CSPM_0_001,ANALYSIS,MSMPREVALENCE,2,2019.710,0.111606
CSPM_0_001,ANALYSIS,WSWPREVALENCE,2,2019.710,0.042307
CSPM_0_001,ANALYSIS,PARTNERSHIPS,2,2019.710,37858988
CSPM_0_001,ANALYSIS,MSMPARTNERSHIPS,2,2019.710,1388569
CSPM_0_001,ANALYSIS,WSWPARTNERSHIPS,2,2019.710,1198064
CSPM_0_001,ANALYSIS,SHORTBREAK_SHORTPARTNERSHIP,2,2019.710,0.030
CSPM_0_001,ANALYSIS,SHORTBREAK_LONGPARTNERSHIP,2,2019.710,0.033
CSPM_0_001,ANALYSIS,LONGBREAK_SHORTPARTNERSHIP,2,2019.710,0.016
CSPM_0_001,ANALYSIS,LONGBREAK_LONGPARTNERSHIP,2,2019.710,0.020
CSPM_0_001,ANALYSIS,MALE_AGE_000-004,2,2019.710,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_000-004,2,2019.710,NA
CSPM_0_001,ANALYSIS,MALE_AGE_005-009,2,2019.710,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_005-009,2,2019.710,NA
CSPM_0_001,ANALYSIS,MALE_AGE_010-014,2,2019.710,0.00178
CSPM_0_001,ANALYSIS,FEMALE_AGE_010-014,2,2019.710,0.000117
CSPM_0_001,ANALYSIS,MALE_AGE_015-019,2,2019.710,0.0124
CSPM_0_001,ANALYSIS,FEMALE_AGE_015-019,2,2019.710,0.00689
CSPM_0_001,ANALYSIS,MALE_AGE_020-024,2,2019.710,0.0771
CSPM_0_001,ANALYSIS,FEMALE_AGE_020-024,2,2019.710,0.0802
CSPM_0_001,ANALYSIS,MALE_AGE_025-029,2,2019.710,0.114
CSPM_0_001,ANALYSIS,FEMALE_AGE_025-029,2,2019.710,0.139
CSPM_0_001,ANALYSIS,MALE_AGE_030-034,2,2019.710,0.154
CSPM_0_001,ANALYSIS,FEMALE_AGE_030-034,2,2019.710,0.174
CSPM_0_001,ANALYSIS,MALE_AGE_035-039,2,2019.710,0.161
CSPM_0_001,ANALYSIS,FEMALE_AGE_035-039,2,2019.710,0.189
CSPM_0_001,ANALYSIS,MALE_AGE_040-044,2,2019.710,0.144
CSPM_0_001,ANALYSIS,FEMALE_AGE_040-044,2,2019.710,0.18
CSPM_0_001,ANALYSIS,MALE_AGE_045-049,2,2019.710,0.0978
CSPM_0_001,ANALYSIS,FEMALE_AGE_045-049,2,2019.710,0.153
CSPM_0_001,ANALYSIS,MALE_AGE_050-054,2,2019.710,0.012
CSPM_0_001,ANALYSIS,FEMALE_AGE_050-054,2,2019.710,0.0293
CSPM_0_001,ANALYSIS,MALE_AGE_055-059,2,2019.710,0.00192
CSPM_0_001,ANALYSIS,FEMALE_AGE_055-059,2,2019.710,0.0106
CSPM_0_001,ANALYSIS,MALE_AGE_060-064,2,2019.710,0.000508
CSPM_0_001,ANALYSIS,FEMALE_AGE_060-064,2,2019.710,0.00332
CSPM_0_001,ANALYSIS,MALE_AGE_065-069,2,2019.710,0.000122
CSPM_0_001,ANALYSIS,FEMALE_AGE_065-069,2,2019.710,0.00123
CSPM_0_001,ANALYSIS,MALE_AGE_070-074,2,2019.710,6.32e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_070-074,2,2019.710,0.000233
CSPM_0_001,ANALYSIS,MALE_AGE_075-079,2,2019.710,1.82e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_075-079,2,2019.710,0.000117
CSPM_0_001,ANALYSIS,MALE_AGE_080-084,2,2019.710,9.39e-06
CSPM_0_001,ANALYSIS,FEMALE_AGE_080-084,2,2019.710,1.84e-05
CSPM_0_001,ANALYSIS,MALE_AGE_085-089,2,2019.710,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_085-089,2,2019.710,0
CSPM_0_001,ANALYSIS,MALE_AGE_090-094,2,2019.710,0.000676
CSPM_0_001,ANALYSIS,FEMALE_AGE_090-094,2,2019.710,0.000352
CSPM_0_001,ANALYSIS,MALE_AGE_095-099,2,2019.710,0.0144
CSPM_0_001,ANALYSIS,FEMALE_AGE_095-099,2,2019.710,0.00068
CSPM_0_001,ANALYSIS,MALE_AGE_100-104,2,2019.710,0.00391
CSPM_0_001,ANALYSIS,FEMALE_AGE_100-104,2,2019.710,0
CSPM_0_001,ANALYSIS,SCORE,2,2019.710,4.631347
CSPM_0_001,ANALYSIS,FAILED,2,2019.710,0
CSPM_0_001,ANALYSIS,POOR,2,2019.710,2156624
CSPM_0_001,ANALYSIS,INFECTED,3,2019.710,1262808
CSPM_0_001,ANALYSIS,PREVALENCE,3,2019.710,0.063140
CSPM_0_001,ANALYSIS,MALEPREVALENCE,3,2019.710,0.060162
CSPM_0_001,ANALYSIS,FEMALEPREVALENCE,3,2019.710,0.066154
CSPM_0_001,ANALYSIS,MSMPREVALENCE,3,2019.710,0.110579
CSPM_0_001,ANALYSIS,WSWPREVALENCE,3,2019.710,0.043466
CSPM_0_001,ANALYSIS,PARTNERSHIPS,3,2019.710,37858023
CSPM_0_001,ANALYSIS,MSMPARTNERSHIPS,3,2019.710,1387836
CSPM_0_001,ANALYSIS,WSWPARTNERSHIPS,3,2019.710,1197876
CSPM_0_001,ANALYSIS,SHORTBREAK_SHORTPARTNERSHIP,3,2019.710,0.030
CSPM_0_001,ANALYSIS,SHORTBREAK_LONGPARTNERSHIP,3,2019.710,0.033
CSPM_0_001,ANALYSIS,LONGBREAK_SHORTPARTNERSHIP,3,2019.710,0.016
CSPM_0_001,ANALYSIS,LONGBREAK_LONGPARTNERSHIP,3,2019.710,0.020
CSPM_0_001,ANALYSIS,MALE_AGE_000-004,3,2019.710,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_000-004,3,2019.710,NA
CSPM_0_001,ANALYSIS,MALE_AGE_005-009,3,2019.710,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_005-009,3,2019.710,NA
CSPM_0_001,ANALYSIS,MALE_AGE_010-014,3,2019.710,0.00191
CSPM_0_001,ANALYSIS,FEMALE_AGE_010-014,3,2019.710,0.000122
CSPM_0_001,ANALYSIS,MALE_AGE_015-019,3,2019.710,0.0126
CSPM_0_001,ANALYSIS,FEMALE_AGE_015-019,3,2019.710,0.00692
CSPM_0_001,ANALYSIS,MALE_AGE_020-024,3,2019.710,0.0773
CSPM_0_001,ANALYSIS,FEMALE_AGE_020-024,3,2019.710,0.0798
CSPM_0_001,ANALYSIS,MALE_AGE_025-029,3,2019.710,0.115
CSPM_0_001,ANALYSIS,FEMALE_AGE_025-029,3,2019.710,0.138
CSPM_0_001,ANALYSIS,MALE_AGE_030-034,3,2019.710,0.155
CSPM_0_001,ANALYSIS,FEMALE_AGE_030-034,3,2019.710,0.174
CSPM_0_001,ANALYSIS,MALE_AGE_035-039,3,2019.710,0.16
CSPM_0_001,ANALYSIS,FEMALE_AGE_035-039,3,2019.710,0.19
CSPM_0_001,ANALYSIS,MALE_AGE_040-044,3,2019.710,0.143
CSPM_0_001,ANALYSIS,FEMALE_AGE_040-044,3,2019.710,0.18
CSPM_0_001,ANALYSIS,MALE_AGE_045-049,3,2019.710,0.0982
CSPM_0_001,ANALYSIS,FEMALE_AGE_045-049,3,2019.710,0.152
CSPM_0_001,ANALYSIS,MALE_AGE_050-054,3,2019.710,0.0119
CSPM_0_001,ANALYSIS,FEMALE_AGE_050-054,3,2019.710,0.0303
CSPM_0_001,ANALYSIS,MALE_AGE_055-059,3,2019.710,0.00186
CSPM_0_001,ANALYSIS,FEMALE_AGE_055-059,3,2019.710,0.0106
CSPM_0_001,ANALYSIS,MALE_AGE_060-064,3,2019.710,0.000489
CSPM_0_001,ANALYSIS,FEMALE_AGE_060-064,3,2019.710,0.00322
CSPM_0_001,ANALYSIS,MALE_AGE_065-069,3,2019.710,0.000129
CSPM_0_001,ANALYSIS,FEMALE_AGE_065-069,3,2019.710,0.00133
CSPM_0_001,ANALYSIS,MALE_AGE_070-074,3,2019.710,5.99e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_070-074,3,2019.710,0.000245
CSPM_0_001,ANALYSIS,MALE_AGE_075-079,3,2019.710,2.13e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_075-079,3,2019.710,0.000149
CSPM_0_001,ANALYSIS,MALE_AGE_080-084,3,2019.710,1.41e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_080-084,3,2019.710,2.53e-05
CSPM_0_001,ANALYSIS,MALE_AGE_085-089,3,2019.710,1.14e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_085-089,3,2019.710,0
CSPM_0_001,ANALYSIS,MALE_AGE_090-094,3,2019.710,0.000509
CSPM_0_001,ANALYSIS,FEMALE_AGE_090-094,3,2019.710,0.000489
CSPM_0_001,ANALYSIS,MALE_AGE_095-099,3,2019.710,0.0125
CSPM_0_001,ANALYSIS,FEMALE_AGE_095-099,3,2019.710,0.00205
CSPM_0_001,ANALYSIS,MALE_AGE_100-104,3,2019.710,0.00833
CSPM_0_001,ANALYSIS,FEMALE_AGE_100-104,3,2019.710,0
CSPM_0_001,ANALYSIS,SCORE,3,2019.710,4.627892
CSPM_0_001,ANALYSIS,FAILED,3,2019.710,0
CSPM_0_001,ANALYSIS,POOR,3,2019.710,2153899
CSPM_0_001,ANALYSIS,INFECTED,1,2019.710,1262949
CSPM_0_001,ANALYSIS,PREVALENCE,1,2019.710,0.063147
CSPM_0_001,ANALYSIS,MALEPREVALENCE,1,2019.710,0.060201
CSPM_0_001,ANALYSIS,FEMALEPREVALENCE,1,2019.710,0.066131
CSPM_0_001,ANALYSIS,MSMPREVALENCE,1,2019.710,0.109994
CSPM_0_001,ANALYSIS,WSWPREVALENCE,1,2019.710,0.043447
CSPM_0_001,ANALYSIS,PARTNERSHIPS,1,2019.710,37860567
CSPM_0_001,ANALYSIS,MSMPARTNERSHIPS,1,2019.710,1396072
CSPM_0_001,ANALYSIS,WSWPARTNERSHIPS,1,2019.710,1191684
CSPM_0_001,ANALYSIS,SHORTBREAK_SHORTPARTNERSHIP,1,2019.710,0.030
CSPM_0_001,ANALYSIS,SHORTBREAK_LONGPARTNERSHIP,1,2019.710,0.033
CSPM_0_001,ANALYSIS,LONGBREAK_SHORTPARTNERSHIP,1,2019.710,0.016
CSPM_0_001,ANALYSIS,LONGBREAK_LONGPARTNERSHIP,1,2019.710,0.020
CSPM_0_001,ANALYSIS,MALE_AGE_000-004,1,2019.710,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_000-004,1,2019.710,NA
CSPM_0_001,ANALYSIS,MALE_AGE_005-009,1,2019.710,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_005-009,1,2019.710,NA
CSPM_0_001,ANALYSIS,MALE_AGE_010-014,1,2019.710,0.00172
CSPM_0_001,ANALYSIS,FEMALE_AGE_010-014,1,2019.710,0.000132
CSPM_0_001,ANALYSIS,MALE_AGE_015-019,1,2019.710,0.0125
CSPM_0_001,ANALYSIS,FEMALE_AGE_015-019,1,2019.710,0.00706
CSPM_0_001,ANALYSIS,MALE_AGE_020-024,1,2019.710,0.0771
CSPM_0_001,ANALYSIS,FEMALE_AGE_020-024,1,2019.710,0.0795
CSPM_0_001,ANALYSIS,MALE_AGE_025-029,1,2019.710,0.115
CSPM_0_001,ANALYSIS,FEMALE_AGE_025-029,1,2019.710,0.139
CSPM_0_001,ANALYSIS,MALE_AGE_030-034,1,2019.710,0.154
CSPM_0_001,ANALYSIS,FEMALE_AGE_030-034,1,2019.710,0.174
CSPM_0_001,ANALYSIS,MALE_AGE_035-039,1,2019.710,0.16
CSPM_0_001,ANALYSIS,FEMALE_AGE_035-039,1,2019.710,0.189
CSPM_0_001,ANALYSIS,MALE_AGE_040-044,1,2019.710,0.144
CSPM_0_001,ANALYSIS,FEMALE_AGE_040-044,1,2019.710,0.181
CSPM_0_001,ANALYSIS,MALE_AGE_045-049,1,2019.710,0.0976
CSPM_0_001,ANALYSIS,FEMALE_AGE_045-049,1,2019.710,0.152
CSPM_0_001,ANALYSIS,MALE_AGE_050-054,1,2019.710,0.0121
CSPM_0_001,ANALYSIS,FEMALE_AGE_050-054,1,2019.710,0.0296
CSPM_0_001,ANALYSIS,MALE_AGE_055-059,1,2019.710,0.00181
CSPM_0_001,ANALYSIS,FEMALE_AGE_055-059,1,2019.710,0.0107
CSPM_0_001,ANALYSIS,MALE_AGE_060-064,1,2019.710,0.000554
CSPM_0_001,ANALYSIS,FEMALE_AGE_060-064,1,2019.710,0.00324
CSPM_0_001,ANALYSIS,MALE_AGE_065-069,1,2019.710,0.000106
CSPM_0_001,ANALYSIS,FEMALE_AGE_065-069,1,2019.710,0.00124
CSPM_0_001,ANALYSIS,MALE_AGE_070-074,1,2019.710,4.57e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_070-074,1,2019.710,0.000253
CSPM_0_001,ANALYSIS,MALE_AGE_075-079,1,2019.710,4.25e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_075-079,1,2019.710,0.000113
CSPM_0_001,ANALYSIS,MALE_AGE_080-084,1,2019.710,4.68e-06
CSPM_0_001,ANALYSIS,FEMALE_AGE_080-084,1,2019.710,2.07e-05
CSPM_0_001,ANALYSIS,MALE_AGE_085-089,1,2019.710,1.13e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_085-089,1,2019.710,0
CSPM_0_001,ANALYSIS,MALE_AGE_090-094,1,2019.710,0.000511
CSPM_0_001,ANALYSIS,FEMALE_AGE_090-094,1,2019.710,0.000376
CSPM_0_001,ANALYSIS,MALE_AGE_095-099,1,2019.710,0.0097
CSPM_0_001,ANALYSIS,FEMALE_AGE_095-099,1,2019.710,0.00137
CSPM_0_001,ANALYSIS,MALE_AGE_100-104,1,2019.710,0.00746
CSPM_0_001,ANALYSIS,FEMALE_AGE_100-104,1,2019.710,0
CSPM_0_001,ANALYSIS,SCORE,1,2019.710,4.632277
CSPM_0_001,ANALYSIS,FAILED,1,2019.710,0
CSPM_0_001,ANALYSIS,POOR,1,2019.710,2157196
CSPM_0_001,TIMING,AFTER,0,4432.000000
CSPM_0_001,ANALYSIS,INFECTED,0,2020.000,1329946
CSPM_0_001,ANALYSIS,PREVALENCE,0,2020.000,0.066497
CSPM_0_001,ANALYSIS,MALEPREVALENCE,0,2020.000,0.063653
CSPM_0_001,ANALYSIS,FEMALEPREVALENCE,0,2020.000,0.069376
CSPM_0_001,ANALYSIS,MSMPREVALENCE,0,2020.000,0.121811
CSPM_0_001,ANALYSIS,WSWPREVALENCE,0,2020.000,0.045093
CSPM_0_001,ANALYSIS,PARTNERSHIPS,0,2020.000,41212273
CSPM_0_001,ANALYSIS,MSMPARTNERSHIPS,0,2020.000,1519026
CSPM_0_001,ANALYSIS,WSWPARTNERSHIPS,0,2020.000,1303926
CSPM_0_001,ANALYSIS,SHORTBREAK_SHORTPARTNERSHIP,0,2020.000,0.034
CSPM_0_001,ANALYSIS,SHORTBREAK_LONGPARTNERSHIP,0,2020.000,0.037
CSPM_0_001,ANALYSIS,LONGBREAK_SHORTPARTNERSHIP,0,2020.000,0.018
CSPM_0_001,ANALYSIS,LONGBREAK_LONGPARTNERSHIP,0,2020.000,0.023
CSPM_0_001,ANALYSIS,MALE_AGE_000-004,0,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_000-004,0,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_005-009,0,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_005-009,0,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_010-014,0,2020.000,0.00198
CSPM_0_001,ANALYSIS,FEMALE_AGE_010-014,0,2020.000,0.000153
CSPM_0_001,ANALYSIS,MALE_AGE_015-019,0,2020.000,0.0131
CSPM_0_001,ANALYSIS,FEMALE_AGE_015-019,0,2020.000,0.00724
CSPM_0_001,ANALYSIS,MALE_AGE_020-024,0,2020.000,0.082
CSPM_0_001,ANALYSIS,FEMALE_AGE_020-024,0,2020.000,0.0827
CSPM_0_001,ANALYSIS,MALE_AGE_025-029,0,2020.000,0.122
CSPM_0_001,ANALYSIS,FEMALE_AGE_025-029,0,2020.000,0.145
CSPM_0_001,ANALYSIS,MALE_AGE_030-034,0,2020.000,0.163
CSPM_0_001,ANALYSIS,FEMALE_AGE_030-034,0,2020.000,0.181
CSPM_0_001,ANALYSIS,MALE_AGE_035-039,0,2020.000,0.169
CSPM_0_001,ANALYSIS,FEMALE_AGE_035-039,0,2020.000,0.197
CSPM_0_001,ANALYSIS,MALE_AGE_040-044,0,2020.000,0.151
CSPM_0_001,ANALYSIS,FEMALE_AGE_040-044,0,2020.000,0.19
CSPM_0_001,ANALYSIS,MALE_AGE_045-049,0,2020.000,0.103
CSPM_0_001,ANALYSIS,FEMALE_AGE_045-049,0,2020.000,0.16
CSPM_0_001,ANALYSIS,MALE_AGE_050-054,0,2020.000,0.0143
CSPM_0_001,ANALYSIS,FEMALE_AGE_050-054,0,2020.000,0.0341
CSPM_0_001,ANALYSIS,MALE_AGE_055-059,0,2020.000,0.00225
CSPM_0_001,ANALYSIS,FEMALE_AGE_055-059,0,2020.000,0.0122
CSPM_0_001,ANALYSIS,MALE_AGE_060-064,0,2020.000,0.000568
CSPM_0_001,ANALYSIS,FEMALE_AGE_060-064,0,2020.000,0.00366
CSPM_0_001,ANALYSIS,MALE_AGE_065-069,0,2020.000,0.000144
CSPM_0_001,ANALYSIS,FEMALE_AGE_065-069,0,2020.000,0.00141
CSPM_0_001,ANALYSIS,MALE_AGE_070-074,0,2020.000,5.29e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_070-074,0,2020.000,0.000296
CSPM_0_001,ANALYSIS,MALE_AGE_075-079,0,2020.000,5.14e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_075-079,0,2020.000,0.000104
CSPM_0_001,ANALYSIS,MALE_AGE_080-084,0,2020.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_080-084,0,2020.000,1.84e-05
CSPM_0_001,ANALYSIS,MALE_AGE_085-089,0,2020.000,1.14e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_085-089,0,2020.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_090-094,0,2020.000,0.00062
CSPM_0_001,ANALYSIS,FEMALE_AGE_090-094,0,2020.000,0.000202
CSPM_0_001,ANALYSIS,MALE_AGE_095-099,0,2020.000,0.0112
CSPM_0_001,ANALYSIS,FEMALE_AGE_095-099,0,2020.000,0.00192
CSPM_0_001,ANALYSIS,MALE_AGE_100-104,0,2020.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_100-104,0,2020.000,0
CSPM_0_001,ANALYSIS,SCORE,0,2020.000,4.757453
CSPM_0_001,ANALYSIS,FAILED,0,2020.000,0
CSPM_0_001,ANALYSIS,POOR,0,2020.000,2356842
CSPM_0_001,TIMING,AFTER,2,4471.000000
CSPM_0_001,ANALYSIS,INFECTED,2,2020.000,1330519
CSPM_0_001,ANALYSIS,PREVALENCE,2,2020.000,0.066526
CSPM_0_001,ANALYSIS,MALEPREVALENCE,2,2020.000,0.063652
CSPM_0_001,ANALYSIS,FEMALEPREVALENCE,2,2020.000,0.069434
CSPM_0_001,ANALYSIS,MSMPREVALENCE,2,2020.000,0.120142
CSPM_0_001,ANALYSIS,WSWPREVALENCE,2,2020.000,0.044315
CSPM_0_001,ANALYSIS,PARTNERSHIPS,2,2020.000,41211608
CSPM_0_001,ANALYSIS,MSMPARTNERSHIPS,2,2020.000,1522531
CSPM_0_001,ANALYSIS,WSWPARTNERSHIPS,2,2020.000,1311532
CSPM_0_001,ANALYSIS,SHORTBREAK_SHORTPARTNERSHIP,2,2020.000,0.034
CSPM_0_001,ANALYSIS,SHORTBREAK_LONGPARTNERSHIP,2,2020.000,0.037
CSPM_0_001,ANALYSIS,LONGBREAK_SHORTPARTNERSHIP,2,2020.000,0.018
CSPM_0_001,ANALYSIS,LONGBREAK_LONGPARTNERSHIP,2,2020.000,0.023
CSPM_0_001,ANALYSIS,MALE_AGE_000-004,2,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_000-004,2,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_005-009,2,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_005-009,2,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_010-014,2,2020.000,0.00185
CSPM_0_001,ANALYSIS,FEMALE_AGE_010-014,2,2020.000,0.000119
CSPM_0_001,ANALYSIS,MALE_AGE_015-019,2,2020.000,0.0131
CSPM_0_001,ANALYSIS,FEMALE_AGE_015-019,2,2020.000,0.00712
CSPM_0_001,ANALYSIS,MALE_AGE_020-024,2,2020.000,0.0812
CSPM_0_001,ANALYSIS,FEMALE_AGE_020-024,2,2020.000,0.0829
CSPM_0_001,ANALYSIS,MALE_AGE_025-029,2,2020.000,0.121
CSPM_0_001,ANALYSIS,FEMALE_AGE_025-029,2,2020.000,0.145
CSPM_0_001,ANALYSIS,MALE_AGE_030-034,2,2020.000,0.163
CSPM_0_001,ANALYSIS,FEMALE_AGE_030-034,2,2020.000,0.182
CSPM_0_001,ANALYSIS,MALE_AGE_035-039,2,2020.000,0.168
CSPM_0_001,ANALYSIS,FEMALE_AGE_035-039,2,2020.000,0.197
CSPM_0_001,ANALYSIS,MALE_AGE_040-044,2,2020.000,0.151
CSPM_0_001,ANALYSIS,FEMALE_AGE_040-044,2,2020.000,0.189
CSPM_0_001,ANALYSIS,MALE_AGE_045-049,2,2020.000,0.104
CSPM_0_001,ANALYSIS,FEMALE_AGE_045-049,2,2020.000,0.16
CSPM_0_001,ANALYSIS,MALE_AGE_050-054,2,2020.000,0.0145
CSPM_0_001,ANALYSIS,FEMALE_AGE_050-054,2,2020.000,0.0341
CSPM_0_001,ANALYSIS,MALE_AGE_055-059,2,2020.000,0.0022
CSPM_0_001,ANALYSIS,FEMALE_AGE_055-059,2,2020.000,0.0122
CSPM_0_001,ANALYSIS,MALE_AGE_060-064,2,2020.000,0.000601
CSPM_0_001,ANALYSIS,FEMALE_AGE_060-064,2,2020.000,0.00376
CSPM_0_001,ANALYSIS,MALE_AGE_065-069,2,2020.000,0.000139
CSPM_0_001,ANALYSIS,FEMALE_AGE_065-069,2,2020.000,0.00133
CSPM_0_001,ANALYSIS,MALE_AGE_070-074,2,2020.000,7.2e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_070-074,2,2020.000,0.000276
CSPM_0_001,ANALYSIS,MALE_AGE_075-079,2,2020.000,2.73e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_075-079,2,2020.000,0.000131
CSPM_0_001,ANALYSIS,MALE_AGE_080-084,2,2020.000,9.39e-06
CSPM_0_001,ANALYSIS,FEMALE_AGE_080-084,2,2020.000,1.84e-05
CSPM_0_001,ANALYSIS,MALE_AGE_085-089,2,2020.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_085-089,2,2020.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_090-094,2,2020.000,0.000676
CSPM_0_001,ANALYSIS,FEMALE_AGE_090-094,2,2020.000,0.000352
CSPM_0_001,ANALYSIS,MALE_AGE_095-099,2,2020.000,0.0175
CSPM_0_001,ANALYSIS,FEMALE_AGE_095-099,2,2020.000,0.000874
CSPM_0_001,ANALYSIS,MALE_AGE_100-104,2,2020.000,0.00391
CSPM_0_001,ANALYSIS,FEMALE_AGE_100-104,2,2020.000,0
CSPM_0_001,ANALYSIS,SCORE,2,2020.000,4.767441
CSPM_0_001,ANALYSIS,FAILED,2,2020.000,0
CSPM_0_001,ANALYSIS,POOR,2,2020.000,2364693
CSPM_0_001,TIMING,AFTER,3,4483.000000
CSPM_0_001,ANALYSIS,INFECTED,3,2020.000,1330691
CSPM_0_001,ANALYSIS,PREVALENCE,3,2020.000,0.066535
CSPM_0_001,ANALYSIS,MALEPREVALENCE,3,2020.000,0.063630
CSPM_0_001,ANALYSIS,FEMALEPREVALENCE,3,2020.000,0.069473
CSPM_0_001,ANALYSIS,MSMPREVALENCE,3,2020.000,0.119078
CSPM_0_001,ANALYSIS,WSWPREVALENCE,3,2020.000,0.045641
CSPM_0_001,ANALYSIS,PARTNERSHIPS,3,2020.000,41210038
CSPM_0_001,ANALYSIS,MSMPARTNERSHIPS,3,2020.000,1520406
CSPM_0_001,ANALYSIS,WSWPARTNERSHIPS,3,2020.000,1311119
CSPM_0_001,ANALYSIS,SHORTBREAK_SHORTPARTNERSHIP,3,2020.000,0.034
CSPM_0_001,ANALYSIS,SHORTBREAK_LONGPARTNERSHIP,3,2020.000,0.037
CSPM_0_001,ANALYSIS,LONGBREAK_SHORTPARTNERSHIP,3,2020.000,0.018
CSPM_0_001,ANALYSIS,LONGBREAK_LONGPARTNERSHIP,3,2020.000,0.023
CSPM_0_001,ANALYSIS,MALE_AGE_000-004,3,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_000-004,3,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_005-009,3,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_005-009,3,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_010-014,3,2020.000,0.00198
CSPM_0_001,ANALYSIS,FEMALE_AGE_010-014,3,2020.000,0.000125
CSPM_0_001,ANALYSIS,MALE_AGE_015-019,3,2020.000,0.0134
CSPM_0_001,ANALYSIS,FEMALE_AGE_015-019,3,2020.000,0.00714
